domain,registrar,creation_date,expiration_date,status,name_servers
7n.net,"GoDaddy.com, LLC",1020017244,1588097244,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns1.7n.net"", ""ns2.7n.net""}"
7o.net,"GoDaddy.com, LLC",913093200,1607317200,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns02.domaincontrol.com"", ""ns01.domaincontrol.com""}"
7p.net,"GoDaddy.com, LLC",1020017245,1710561599,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns43.domaincontrol.com"", ""ns44.domaincontrol.com""}"
7q.net,"DYNADOT, LLC",1020017247,1588097247,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns2.bodis.com"", ""ns1.bodis.com""}"
7r.net,Epik Inc.,1020017246,1619633246,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns4.epik.com"", ""ns3.epik.com""}"
7s.net,"eName Technology Co., Ltd.",1020017248,1588097248,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns1.28123.com"", ""ns2.28123.com""}"
7t.net,"DYNADOT, LLC",878274000,1635566400,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""freedns11.registrar-servers.com"", ""freedns3.registrar-servers.com"", ""freedns41.registrar-servers.com"", ""freedns51.registrar-servers.com"", ""freedns21.registrar-servers.com""}"
7u.net,"eName Technology Co., Ltd.",1020017245,1619633245,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns4.dns.com"", ""dns4.dns.com"", ""ns3.dns.com"", ""dns3.dns.com""}"
7v.net,Epik Inc.,1020017240,1619633240,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns08.domaincontrol.com"", ""ns07.domaincontrol.com""}"
7w.net,"eName Technology Co., Ltd.",908424000,1728878400,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns4.dns.com"", ""dns4.dns.com"", ""ns3.dns.com"", ""dns3.dns.com""}"
7x.net,"GoDaddy.com, LLC",1020017240,1619633240,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""dns2.7258.com"", ""dns1.7258.com""}"
7y.net,Uniregistrar Corp,1055268846,1591812846,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns2.bodis.com"", ""ns1.bodis.com""}"
7z.net,Epik Inc.,1020017244,1588097244,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns4.epik.com"", ""ns3.epik.com""}"
80.net,"GoDaddy.com, LLC",952343749,1678103749,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""f1g1ns1.dnspod.net"", ""f1g1ns2.dnspod.net""}"
81.net,"eName Technology Co., Ltd.",853822800,1705899600,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns3.dnsv2.com"", ""ns4.dnsv2.com""}"
82.net,"eName Technology Co., Ltd.",938523580,1601297978,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""t4.dns.com"", ""t3.dns.com""}"
83.net,"GoDaddy.com, LLC",867816000,1625112000,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns41.domaincontrol.com"", ""ns42.domaincontrol.com""}"
84.net,"eName Technology Co., Ltd.",867816000,1593576000,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns1.51dns.com"", ""ns2.51dns.com""}"
85.net,"eName Technology Co., Ltd.",948309070,1611083470,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns4.dns.com"", ""dns4.dns.com"", ""ns3.dns.com"", ""dns3.dns.com""}"
86.net,"eName Technology Co., Ltd.",1041664609,1641280609,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""n2.dns.com"", ""dns6.iidns.com"", ""n1.dns.com"", ""dns4.iidns.com"", ""dns3.iidns.com"", ""dns1.iidns.com"", ""dns5.iidns.com"", ""dns2.iidns.com""}"
87.net,"GoDaddy.com, LLC",861940800,1682481600,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""f1g1ns2.dnspod.ne"", ""f1g1ns1.dnspod.ne""}"
88.net,"GoDaddy.com, LLC",830145600,1682222400,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""f1g1ns1.dnspod.net"", ""f1g1ns2.dnspod.net""}"
89.net,"GoDaddy.com, LLC",944655985,1607430385,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns2.sedoparking.com"", ""ns1.sedoparking.com""}"
8a.net,"GoDaddy.com, LLC",1020052978,1682740978,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns1.namefind.com"", ""ns2.namefind.com""}"
8b.net,"GoDaddy.com, LLC",1020017240,1588097240,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""dns1.444.cn"", ""dns2.444.cn""}"
8c.net,"GoDaddy.com, LLC",908251200,1602475200,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns73.domaincontrol.com"", ""ns74.domaincontrol.com""}"
8d.net,"eName Technology Co., Ltd.",1020052960,1619668960,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""dns1.9800.com"", ""dns2.9800.com""}"
8e.net,"eName Technology Co., Ltd.",944482506,1701864906,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns1.dnspod.net"", ""ns3.dnspod.net"", ""ns4.dnspod.net"", ""ns2.dnspod.net""}"
8f.net,"GoDaddy.com, LLC",1020017239,1619633239,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns74.domaincontrol.com"", ""ns73.domaincontrol.com""}"
8g.net,"eName Technology Co., Ltd.",1020017239,1619633238,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns4.dns.com"", ""dns4.dns.com"", ""ns3.dns.com"", ""dns3.dns.com""}"
8h.net,"GoDaddy.com, LLC",1020017241,1619633241,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""dns2.67888.com"", ""dns3.67888.com"", ""dns1.67888.com""}"
8i.net,Uniregistrar Corp,953553608,1710932408,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns1.uniregistrymarket.link"", ""ns2.uniregistrymarket.link""}"
8j.net,Gandi SAS,862459200,1651464000,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns-157-b.gandi.net"", ""ns-221-c.gandi.net"", ""name"", ""ns-46-a.gandi.net"", ""dnssec:""}"
8k.net,"NameSilo, LLC",936971929,1599746329,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""504.ns1.above.com"", ""504.ns2.above.com""}"
8l.net,"GoDaddy.com, LLC",1020052990,1651204990,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns2.sedoparking.com"", ""ns1.sedoparking.com""}"
8m.net,"CSC Corporate Domains, Inc.",910328400,1604552400,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns1.freeservers.com"", ""ns2.freeservers.com""}"
8n.net,"eName Technology Co., Ltd.",952861155,1615545555,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""dns1.9800.com"", ""dns2.9800.com""}"
8o.net,"eName Technology Co., Ltd.",913093200,1638853200,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""vip1.alidns.com"", ""vip2.alidns.com""}"
8p.net,"NameCheap, Inc.",947034834,1609809234,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""dns1.registrar-servers.com"", ""dns2.registrar-servers.com""}"
8q.net,"GoDaddy.com, LLC",1020017240,1619633240,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""dns1.444.cn"", ""dns2.444.cn""}"
8r.net,Uniregistrar Corp,920869200,1615179600,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns2.sedoparking.com"", ""ns1.sedoparking.com""}"
8s.net,"GoDaddy.com, LLC",1020017239,1619633239,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""dns2.67888.com"", ""dns3.67888.com"", ""dns1.67888.com""}"
8t.net,"GoDaddy.com, LLC",881730000,1607490000,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns1.speedydns.net"", ""ns2.speedydns.net""}"
8u.net,TLDS L.L.C. d/b/a SRSPlus,1133031826,1669489426,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns2.afternic.com"", ""ns1.afternic.com""}"
8v.net,"eName Technology Co., Ltd.",1020017239,1619633239,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns4.dns.com"", ""dns4.dns.com"", ""ns3.dns.com"", ""dns3.dns.com""}"
8w.net,"DYNADOT, LLC",908424000,1855108800,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""f1g1ns1.dnspod.net"", ""f1g1ns2.dnspod.net""}"
8x.net,"GoDaddy.com, LLC",1020017240,1619633240,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns73.domaincontrol.com"", ""ns74.domaincontrol.com""}"
8y.net,"GoDaddy.com, LLC",1020017239,1682705239,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""f1g1ns1.dnspod.net"", ""f1g1ns2.dnspod.net""}"
8z.net,"eName Technology Co., Ltd.",1020017240,1714327640,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""v6ns2.dnspod.net"", ""v6ns1.dnspod.net""}"
90.net,"GoDaddy.com, LLC",892785600,1650081600,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns14.domaincontrol.com"", ""ns13.domaincontrol.com""}"
91.net,"Sea Wasp, LLC",943455448,1795532248,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns1.fabulous.com"", ""ns2.fabulous.com""}"
92.net,"eName Technology Co., Ltd.",870321600,1659153600,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""f1g1ns1.dnspod.net"", ""f1g1ns2.dnspod.net""}"
93.net,"eName Technology Co., Ltd.",1076786343,1613330343,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns4.dns.com"", ""dns4.dns.com"", ""ns3.dns.com"", ""dns3.dns.com""}"
94.net,"GoDaddy.com, LLC",952343287,1804333687,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns68.domaincontrol.com"", ""ns67.domaincontrol.com""}"
95.net,"eName Technology Co., Ltd.",952343292,1765023726,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns4.dns.com"", ""dns4.dns.com"", ""ns3.dns.com"", ""dns3.dns.com""}"
96.net,"GoDaddy.com, LLC",922770000,1743307200,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns2.yydns.net"", ""ns1.yydns.net""}"
97.net,"GoDaddy.com, LLC",867211200,1719201600,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns2.yydns.net"", ""ns1.yydns.net""}"
98.net,"GoDaddy.com, LLC",859093200,1703764799,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns2.dns.com"", ""ns1.dns.com""}"
99.net,"eName Technology Co., Ltd.",951133199,1613907599,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""f1g1ns1.dnspod.net"", ""f1g1ns2.dnspod.net""}"
9a.net,"GoDaddy.com, LLC",920869200,1615179600,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns1.dnsdun.com"", ""ns1.dnsdun.net""}"
9b.net,"GoDaddy.com, LLC",1120932581,1657390181,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""a.dnspod.com"", ""b.dnspod.com"", ""c.dnspod.com""}"
9c.net,"GoDaddy.com, LLC",1020017239,1619633239,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""f1g1ns1.dnspod.net"", ""f1g1ns2.dnspod.net""}"
9d.net,"GoDaddy.com, LLC",1020052982,1619668982,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns2.dns.com"", ""ns1.dns.com""}"
9e.net,"GoDaddy.com, LLC",899784000,1594008000,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns02.cashparking.com"", ""ns01.cashparking.com""}"
9f.net,"eName Technology Co., Ltd.",1020017239,1609563599,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns2.wanming.com"", ""ns1.wanming.com""}"
9g.net,"GoDaddy.com, LLC",1020052986,1588132986,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""dns1.444.cn"", ""dns2.444.cn""}"
9h.net,"CSC Corporate Domains, Inc.",870408000,1627704000,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns1.bur.qwest.net"", ""ns1.jsv.qwest.net"", ""ns1.iad.qwest.net"", ""ns1.ewr.qwest.net""}"
9i.net,"GoDaddy.com, LLC",1020017240,1619633240,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns12.domaincontrol.com"", ""ns11.domaincontrol.com""}"
9j.net,Uniregistrar Corp,1020017241,1588097241,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns2.bodis.com"", ""ns1.bodis.com""}"
9k.net,"eNom, LLC",859611600,1648612800,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""f1g1ns1.dnspod.net"", ""f1g1ns2.dnspod.net""}"
9l.net,"eNom, LLC",910328400,1604552400,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""dns3.name-services.com"", ""dns1.name-services.com"", ""dns2.name-services.com"", ""dns4.name-services.com"", ""dns5.name-services.com""}"
9m.net,"GoDaddy.com, LLC",1020017240,1619633240,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns2.sedoparking.com"", ""ns1.sedoparking.com""}"
9n.net,"GoDaddy.com, LLC",1020017239,1619633239,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""buy.internettraffic.com"", ""sell.internettraffic.com""}"
9o.net,"eName Technology Co., Ltd.",943457254,1763998054,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns1.cloudcdns.com"", ""ns2.cloudcdns.com""}"
9p.net,1API GmbH,1020017240,1808935640,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""f1g1ns1.dnspod.net"", ""f1g1ns2.dnspod.net""}"
9q.net,"eName Technology Co., Ltd.",1020017240,1619633240,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""dns1.9800.com"", ""dns2.9800.com""}"
9r.net,"NameCheap, Inc.",910328400,1604552400,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns2.dreamhost.com"", ""ns3.dreamhost.com"", ""ns1.dreamhost.com""}"
9s.net,Epik Inc.,1020017239,1588097239,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns4.epik.com"", ""ns3.epik.com""}"
9t.net,CNOBIN INFORMATION TECHNOLOGY LIMITED,1020017240,1588097240,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns2.redirect.com"", ""ns1.redirect.com""}"
9u.net,"eName Technology Co., Ltd.",1020017241,1651169241,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns4.dns.com"", ""dns4.dns.com"", ""ns3.dns.com"", ""dns3.dns.com""}"
9v.net,"eName Technology Co., Ltd.",1020017240,1777399640,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns4.dns.com"", ""dns4.dns.com"", ""ns3.dns.com"", ""dns3.dns.com""}"
9w.net,"GoDaddy.com, LLC",908424000,1697256000,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns6.dnsdun.net"", ""ns6.dnsdun.com""}"
9x.net,"NameSilo, LLC",936970724,1599745124,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""504.ns1.above.com"", ""504.ns2.above.com""}"
9y.net,"GoDaddy.com, LLC",1020017249,1651169249,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""f1g1ns1.dnspod.net"", ""f1g1ns2.dnspod.net""}"
9z.net,"eNom, LLC",920869200,1615179600,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns2.eftydns.com"", ""ns1.eftydns.com""}"
a0.net,"GoDaddy.com, LLC",907992000,1633752000,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""dns5.live4all.co.il"", ""dns2.live4all.co.il"", ""dns3.live4all.co.il"", ""dns.live4all.co.il"", ""dns4.live4all.co.il""}"
a1.net,"Ascio Technologies, Inc. Danmark - Filial af Ascio technologies, Inc. USA",815720400,1599852868,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""dns1.a1.net"", ""dns2.a1.net"", ""dns3.a1.net""}"
a2.net,"GoDaddy.com, LLC",869803200,1595563200,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns25.domaincontrol.com"", ""ns26.domaincontrol.com""}"
a3.net,"GoDaddy.com, LLC",901080000,1595304000,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns2.sedoparking.com"", ""ns1.sedoparking.com""}"
a4.net,CSL Computer Service Langenbach GmbH d/b/a joker.com,861768000,1619236800,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns3.space2u.com"", ""ns4.space2u.com""}"
a5.net,"eName Technology Co., Ltd.",911970000,1669266000,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns2.alidns.com"", ""vip6.alidns.com"", ""vip5.alidns.com"", ""ns1.alidns.com""}"
a6.net,1API GmbH,883112400,1609422900,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns2.audi.de"", ""ns5.xc-ns.de""}"
a8.net,"Japan Registry Services Co., Ltd.",906696000,1600920000,ok https://icann.org/epp#ok,"{""ns-888.awsdns-47.net"", ""ns-124.awsdns-15.com"", ""ns-2044.awsdns-63.co.uk"", ""ns-1261.awsdns-29.org""}"
a9.net,MarkMonitor Inc.,908424000,1602648000,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""pdns1.ultradns.net"", ""pdns3.ultradns.org"", ""pdns4.ultradns.org"", ""ns2.p31.dynect.net"", ""ns3.p31.dynect.net"", ""ns4.p31.dynect.net"", ""pdns5.ultradns.info"", ""ns1.p31.dynect.net"", ""pdns6.ultradns.co.uk"", ""pdns2.ultradns.net""}"
aa.net,"GoDaddy.com, LLC",783316800,1603771200,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns2.sedoparking.com"", ""ns1.sedoparking.com""}"
ac.net,"GoDaddy.com, LLC",819694800,1608613200,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns50.domaincontrol.com"", ""ns49.domaincontrol.com""}"
ad.net,"GoDaddy.com, LLC",1038164549,1615204799,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns2.ad.net"", ""ns1.ad.net""}"
af.net,1API GmbH,896932800,1591156800,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns2.xc-ns.de"", ""ns5.xc-ns.de""}"
ag.net,PDR Ltd. d/b/a PublicDomainRegistry.com,995279646,1594895644,ok https://icann.org/epp#ok,"{""ns2.sedoparking.com"", ""ns1.sedoparking.com""}"
ah.net,CSL Computer Service Langenbach GmbH d/b/a joker.com,880088400,1605848400,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns1.ah.net"", ""ns2.ah.net""}"
ai.net,"Domain.com, LLC",790578000,1609217999,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""dns10.ai.net"", ""dns9.ai.net"", ""dns6.ai.net""}"
aj.net,"GoDaddy.com, LLC",915685200,1609995600,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns50.domaincontrol.com"", ""ns49.domaincontrol.com""}"
ak.net,"eNom, LLC",772516800,1592971200,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""vans-1.gci.net"", ""vans-2.gci.net""}"
al.net,TLD Registrar Solutions Ltd.,795070800,1615694400,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns-711.awsdns-24.net"", ""ns-1058.awsdns-04.org"", ""ns-1977.awsdns-55.co.uk"", ""ns-333.awsdns-41.com""}"
am.net,"Network Solutions, LLC",808027200,1596945600,ok https://icann.org/epp#ok,"{""ns3.solitex.net"", ""ns1.solitex.net"", ""ns2.am.net""}"
an.net,"GoDaddy.com, LLC",858574800,1710734400,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns2.sedoparking.com"", ""ns1.sedoparking.com""}"
ao.net,"GoDaddy.com, LLC",813556800,1602475200,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""auth3.sequiam.com"", ""auth2.sequiam.com"", ""auth1.sequiam.com""}"
ap.net,"GoDaddy.com, LLC",801201600,1590292800,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns2.voodoo.com"", ""ns1.voodoo.com""}"
aq.net,"NameSilo, LLC",883717200,1609477200,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns2.dnsowl.com"", ""ns3.dnsowl.com"", ""ns1.dnsowl.com""}"
ar.net,"eNom, LLC",880693200,1606453200,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns-1.net"", ""ns-0.net""}"
au.net,"Network Solutions, LLC",751176000,1729396800,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns.gnusto.com"", ""sec1.apnic.net""}"
av.net,"NameCheap, Inc.",838785600,1659153600,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""pdns1.registrar-servers.com"", ""pdns2.registrar-servers.com""}"
aw.net,INWX GmbH & Co. KG,877928400,1603684800,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns3.aw.net"", ""ns2.aw.net""}"
ax.net,"Ascio Technologies, Inc. Danmark - Filial af Ascio technologies, Inc. USA",866865600,1592625600,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""rajeev.ns.cloudflare.com"", ""ulla.ns.cloudflare.com""}"
ay.net,"Name.com, Inc.",900043200,1594267200,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns2.bodis.com"", ""ns1.bodis.com""}"
az.net,"Network Solutions, LLC",801028800,1653192000,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns.dcaccess.com"", ""ns1.page-az.com"", ""ns1.az.net""}"
b0.net,"GoDaddy.com, LLC",948312800,1611087200,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns2.sedoparking.com"", ""ns1.sedoparking.com""}"
b1.net,"Network Solutions, LLC",828075600,1648612800,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns63.worldnic.com"", ""ns64.worldnic.com""}"
b2.net,"Global Domains International, Inc. DBA DomainCostClub.com",875073600,1600833600,ok https://icann.org/epp#ok,"{""ns1.cas-com.net"", ""ns2.cas-com.net""}"
b3.net,"GoDaddy.com, LLC",870753600,1628049600,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""pdns04.domaincontrol.com"", ""pdns03.domaincontrol.com""}"
b4.net,"GoDaddy.com, LLC",847256400,1636088400,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns30.domaincontrol.com"", ""ns29.domaincontrol.com""}"
b5.net,TPP Wholesale Pty Ltd.,892699200,1618459200,ok https://icann.org/epp#ok,"{""ns2.b5.net"", ""ns.b5.net""}"
b6.net,"GoDaddy.com, LLC",919746000,1614056400,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns2.dreamhost.com"", ""ns3.dreamhost.com"", ""ns1.dreamhost.com""}"
b7.net,"GoDaddy.com, LLC",1028062281,1627678281,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns29.domaincontrol.com"", ""ns30.domaincontrol.com""}"
b8.net,Google LLC,944825937,1765366737,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns-cloud-c2.googledomains.com"", ""ns-cloud-c3.googledomains.com"", ""ns-cloud-c4.googledomains.com"", ""ns-cloud-c1.googledomains.com""}"
b9.net,"GoDaddy.com, LLC",901252800,1595476800,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""dns2.67888.com"", ""dns3.67888.com"", ""dns1.67888.com""}"
ba.net,1API GmbH,801720000,1622174400,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""dns4.brujula.net"", ""dns2.brujula.net"", ""dns3.brujula.net"", ""dns.brujula.net""}"
bb.net,"eNom, LLC",823496400,1612587600,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns2.dsredirection.com"", ""ns1.dsredirection.com""}"
bc.net,"Network Solutions, LLC",725086800,1640149200,ok https://icann.org/epp#ok,"{""ns6.bc.net"", ""hub.ubc.ca"", ""ns5.bc.net"", ""ns1.bc.net""}"
bd.net,"Alibaba Cloud Computing (Beijing) Co., Ltd.",896932800,1654228800,ok https://icann.org/epp#ok,"{""ns1.22.cn"", ""ns2.22.cn""}"
be.net,Nom-iq Ltd. dba COM LAUDE,789714000,1610168400,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns1.p09.dynect.net"", ""ns2.p09.dynect.net"", ""ns3.p09.dynect.net""}"
bf.net,"Name.com, Inc.",917154000,1611464400,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns4qxz.name.com"", ""ns2fkr.name.com"", ""ns3hjx.name.com"", ""ns1bqx.name.com""}"
bg.net,"eNom, LLC",864100800,1590033600,ok https://icann.org/epp#ok,"{""ns1.parkingcrew.net"", ""ns2.parkingcrew.net""}"
bh.net,"eNom, LLC",883717200,1609477200,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""dns3.name-services.com"", ""dns1.name-services.com"", ""dns2.name-services.com"", ""dns4.name-services.com"", ""dns5.name-services.com""}"
bi.net,"Name.com, Inc.",997267080,1754649480,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns4dfh.name.com"", ""ns2clp.name.com"", ""ns1mpz.name.com"", ""ns3ghw.name.com""}"
bj.net,"eName Technology Co., Ltd.",900043200,1625803200,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns4.dns.com"", ""dns4.dns.com"", ""ns3.dns.com"", ""dns3.dns.com""}"
bl.net,"Network Solutions, LLC",851058000,1734584400,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns2.us121.siteground.us"", ""ns1.us121.siteground.us""}"
bm.net,"Network Solutions, LLC",841377600,1724904000,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns11.dnsmadeeasy.com"", ""ns13.dnsmadeeasy.com"", ""ns10.dnsmadeeasy.com"", ""ns12.dnsmadeeasy.com"", ""ns14.dnsmadeeasy.com"", ""ns15.dnsmadeeasy.com""}"
bo.net,"Alibaba Cloud Computing (Beijing) Co., Ltd.",843883200,1664251200,ok https://icann.org/epp#ok,"{""s2.mb.cn"", ""s1.mb.cn""}"
bp.net,"Name.com, Inc.",901080000,1753070400,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""sandy.ns.cloudflare.com"", ""igor.ns.cloudflare.com""}"
bq.net,"GoDaddy.com, LLC",1053714233,1653330233,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""jonah.ns.cloudflare.com"", ""joan.ns.cloudflare.com""}"
br.net,"eNom, LLC",884754000,1610514000,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns2.sedoparking.com"", ""ns1.sedoparking.com""}"
bs.net,Epik Inc.,885013200,1610773200,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""421.ns2.above.com"", ""421.ns1.above.com""}"
