domain,registrar,creation_date,expiration_date,status,name_servers
00.org,Epik Inc.,1037949914,1606029914,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns4.epik.com"", ""ns3.epik.com""}"
01.org,"CSC Corporate Domains, Inc.",884840400,1799902800,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns4.intel.com"", ""ns2.intel.com"", ""ns3.intel.com"", ""ns1.intel.com""}"
02.org,"eName Technology Co., Ltd.",906523200,1632283200,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns4.dns.com"", ""ns3.dns.com""}"
03.org,"Net-Chinese Co., Ltd.",924753600,1650600000,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ens1.net-chinese.com.tw"", ""ens2.net-chinese.com.tw""}"
04.org,Uniregistrar Corp,946552651,1609327051,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns2.voodoo.com"", ""ns1.voodoo.com""}"
05.org,"GoDaddy.com, LLC",924753600,1619064000,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns50.domaincontrol.com"", ""ns49.domaincontrol.com""}"
06.org,Epik Inc.,924753600,1619064000,ok https://icann.org/epp#ok,"{""ns4.epik.com"", ""ns3.epik.com""}"
07.org,"Network Solutions, LLC",881125200,1606885200,ok https://icann.org/epp#ok,"{""ns2.sedoparking.com"", ""ns1.sedoparking.com""}"
08.org,Uniregistrar Corp,913266000,1607490000,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns2.voodoo.com"", ""ns1.voodoo.com""}"
09.org,"Dynadot, LLC",908856000,1603080000,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns2.voodoo.com"", ""ns1.voodoo.com""}"
0a.org,"Dynadot, LLC",952949074,1615637074,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns1.parkingcrew.net"", ""ns2.parkingcrew.net""}"
0d.org,Danesco Trading Ltd.,1336421519,1620418319,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns2.voodoo.com"", ""ns1.voodoo.com""}"
0e.org,FastDomain Inc.,952862486,1615550486,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns1.bluehost.com"", ""ns2.bluehost.com""}"
0f.org,"Wild West Domains, LLC",985464534,1616616534,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""verification-m6mwtup7.ns3.dan.hosting"", ""ns2.dan.com"", ""ns1.dan.com""}"
0g.org,FastDomain Inc.,947436930,1610211330,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns1.bluehost.com"", ""ns2.bluehost.com""}"
0h.org,"GoDaddy.com, LLC",952949074,1615637074,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns1.uniregistrymarket.link"", ""ns2.uniregistrymarket.link""}"
0i.org,"eName Technology Co., Ltd.",952862485,1615550485,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns2-show.myhostadmin.net"", ""ns1-show.myhostadmin.net""}"
0j.org,"GoDaddy.com, LLC",952862485,1615550485,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns1.namefind.com"", ""ns2.namefind.com""}"
0k.org,"Wild West Domains, LLC",945113462,1607887862,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""verification-m6mwtup7.ns3.dan.hosting"", ""ns2.dan.com"", ""ns1.dan.com""}"
0l.org,"GoDaddy.com, LLC",952862485,1615550485,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns1.bodis.com"", ""ns2.bodis.com""}"
0m.org,"Register.com, Inc.",952862485,1710244885,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""dns2.stabletransit.com"", ""dns1.stabletransit.com""}"
0n.org,"Dynadot, LLC",1336421519,1620418319,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns1.parkingcrew.net"", ""ns2.parkingcrew.net""}"
0o.org,"eNom, Inc.",952950324,1615638324,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns18.axc.nl"", ""ns17.axc.nl""}"
0p.org,"Dynadot, LLC",1336421519,1620418319,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns1.parkingcrew.net"", ""ns2.parkingcrew.net""}"
0q.org,"Chengdu West Dimension Digital Technology Co., Ltd.",952949717,1615637717,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns2-show.myhostadmin.net"", ""ns1-show.myhostadmin.net""}"
0r.org,"Dynadot, LLC",985464697,1616616697,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns1.parkingcrew.net"", ""ns2.parkingcrew.net""}"
0s.org,1&1 IONOS SE,952862484,1615550484,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns2.gzo.com"", ""ns1.gzo.com""}"
0t.org,"GoDaddy.com, LLC",1336421520,1588882320,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns1.uniregistrymarket.link"", ""ns2.uniregistrymarket.link""}"
0v.org,Gandi SAS,952949071,1615637071,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns1.box.0v.org"", ""ns2.box.0v.org""}"
0w.org,"GoDaddy.com, LLC",952862484,1615550484,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns3.afternic.com"", ""ns4.afternic.com""}"
0x.org,Google LLC,952949071,1615637071,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns-1595.awsdns-07.co.uk"", ""ns-1170.awsdns-18.org"", ""ns-81.awsdns-10.com"", ""ns-899.awsdns-48.net""}"
0y.org,"GoDaddy.com, LLC",952949071,1615637071,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns1.uniregistrymarket.link"", ""ns2.uniregistrymarket.link""}"
0z.org,"Dynadot, LLC",985464803,1616616803,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns1.parkingcrew.net"", ""ns2.parkingcrew.net""}"
10.org,Epik Inc.,853477200,1768712400,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns2.voodoo.com"", ""ns1.voodoo.com""}"
11.org,"GoDaddy.com, LLC",884840400,1642136400,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""f1g1ns1.dnspod.net"", ""f1g1ns2.dnspod.net""}"
12.org,"Network Solutions, LLC",869716800,1595476800,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns1.aplus.net"", ""ns2.aplus.net""}"
13.org,"Network Solutions, LLC",867816000,1593576000,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns1.thirteen.org"", ""ns-back.thirteen.org"", ""ns2.thirteen.org""}"
14.org,"eNom, Inc.",938662687,1601437078,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""dns3.name-services.com"", ""dns1.name-services.com"", ""dns2.name-services.com"", ""dns4.name-services.com"", ""dns5.name-services.com""}"
15.org,"Network Solutions, LLC",889074000,1614834000,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns15.worldnic.com"", ""ns16.worldnic.com""}"
16.org,Tucows Inc.,894254400,1620014400,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns1.bodis.com"", ""ns2.bodis.com""}"
17.org,Tucows Inc.,894254400,1620014400,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns1.bodis.com"", ""ns2.bodis.com""}"
18.org,"PSI-USA, Inc. dba Domain Robot",876283200,1602043200,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""b.ns14.net"", ""c.ns14.net"", ""a.ns14.net"", ""d.ns14.net""}"
19.org,"DNC Holdings, Inc.",891666000,1806728400,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns1.bluehost.com"", ""ns2.bluehost.com""}"
1a.org,EPAG Domainservices GmbH,944158013,1638468413,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns-1804.awsdns-33.co.uk"", ""ns-1332.awsdns-38.org"", ""ns-675.awsdns-20.net"", ""ns-350.awsdns-43.com""}"
1b.org,1API GmbH,908769600,1602993600,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns1.setupsite.com"", ""ns2.setupsite.com""}"
1c.org,"Name.com, Inc.",910414800,1604638800,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns3fgq.name.com"", ""ns1hwy.name.com"", ""ns4fpy.name.com"", ""ns2cvx.name.com""}"
1d.org,"GoDaddy.com, LLC",1020017245,1619633245,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns1.namefind.com"", ""ns2.namefind.com""}"
1e.org,"GoDaddy.com, LLC",948309038,1611083438,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns2.sedoparking.com"", ""ns1.sedoparking.com""}"
1f.org,"GoDaddy.com, LLC",1020017246,1619633246,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns1.namefind.com"", ""ns2.namefind.com""}"
1g.org,PDR Ltd. d/b/a PublicDomainRegistry.com,910414800,1730869200,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns2.sedoparking.com"", ""ns1.sedoparking.com""}"
1h.org,Key-Systems GmbH,952949071,1615637071,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns1.root.lu"", ""ns2.root.lu""}"
1i.org,Uniregistrar Corp,893649600,1587873600,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns2.voodoo.com"", ""ns1.voodoo.com""}"
1j.org,"eNom, Inc.",952861988,1615549988,ok https://icann.org/epp#ok,"{""dns3.name-services.com"", ""dns1.name-services.com"", ""dns2.name-services.com"", ""dns4.name-services.com"", ""dns5.name-services.com""}"
1k.org,"GoDaddy.com, LLC",910414800,1636174800,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns2.afternic.com"", ""ns1.afternic.com""}"
1l.org,"Name.com, Inc.",952949070,1615637070,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns2dhj.name.com"", ""ns1dhl.name.com"", ""ns4jpz.name.com"", ""ns3cfp.name.com""}"
1m.org,"GoDaddy.com, LLC",1020017245,1619633245,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns38.domaincontrol.com"", ""ns37.domaincontrol.com""}"
1n.org,Uniregistrar Corp,951999535,1614687535,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns2.sedoparking.com"", ""ns1.sedoparking.com""}"
1o.org,PDR Ltd. d/b/a PublicDomainRegistry.com,983792433,1614944433,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns1.mytrafficmanagement.com"", ""ns2.mytrafficmanagement.com""}"
1p.org,"GoDaddy.com, LLC",969965412,1601117412,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns1.namefind.com"", ""ns2.namefind.com""}"
1q.org,"eNom, Inc.",1020017246,1619633246,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""vera.ns.cloudflare.com"", ""chip.ns.cloudflare.com""}"
1r.org,"22net, Inc.",1020017246,1619633246,ok https://icann.org/epp#ok,"{""ns3.22.cn"", ""ns4.22.cn""}"
1s.org,Moniker Online Services LLC,910414800,1636174800,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns2.sedoparking.com"", ""ns1.sedoparking.com""}"
1t.org,"Amazon Registrar, Inc.",1020017246,1651169246,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns2.dreamhost.com"", ""ns3.dreamhost.com"", ""ns1.dreamhost.com""}"
1u.org,"GoDaddy.com, LLC",920782800,1615093200,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns64.domaincontrol.com"", ""ns63.domaincontrol.com""}"
1v.org,"GoDaddy.com, LLC",910414800,1636174800,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns2.sedoparking.com"", ""ns1.sedoparking.com""}"
1w.org,"eNom, Inc.",1336421519,1778184719,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns8.wixdns.net"", ""ns9.wixdns.net""}"
1x.org,"GoDaddy.com, LLC",910414800,1604638800,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns1.namefind.com"", ""ns2.namefind.com""}"
1y.org,"GoDaddy.com, LLC",1020017246,1619633246,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns1.namefind.com"", ""ns2.namefind.com""}"
1z.org,"GoDaddy.com, LLC",910414800,1636174800,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns2.sedoparking.com"", ""ns1.sedoparking.com""}"
20.org,Tucows Inc.,896328000,1590552000,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns1.bodis.com"", ""ns2.bodis.com""}"
21.org,Tucows Inc.,885531600,1611291600,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns3.dmpriest.net.uk"", ""ns0.dmpriest.net.uk"", ""ns1.dmpriest.net.uk"", ""ns2.dmpriest.net.uk""}"
22.org,"eNom, Inc.",894168000,1683000000,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""dns3.name-services.com"", ""dns1.name-services.com"", ""dns2.name-services.com"", ""dns4.name-services.com"", ""dns5.name-services.com""}"
23.org,"New Dream Network, LLC dba DreamHost Web Hosting",828680400,1617681600,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns2.dreamhost.com"", ""ns3.dreamhost.com"", ""ns1.dreamhost.com""}"
24.org,PDR Ltd. d/b/a PublicDomainRegistry.com,892958400,1618718400,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns2.smartname.com"", ""ns1.smartname.com""}"
25.org,Tucows Inc.,906609600,1600833600,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns1.bodis.com"", ""ns2.bodis.com""}"
26.org,"Name.com, Inc.",893217600,1618977600,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns3.fullhost.com"", ""ns1.fullhost.com"", ""ns2.fullhost.com""}"
27.org,"GoDaddy.com, LLC",867384000,1656216000,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns1.he.net"", ""ns2.he.net"", ""ns3.he.net""}"
28.org,"GoDaddy.com, LLC",937459704,1600234104,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns50.domaincontrol.com"", ""ns49.domaincontrol.com""}"
29.org,"Dynadot, LLC",876456000,1602216000,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns2.sedoparking.com"", ""ns1.sedoparking.com""}"
2a.org,"GoDaddy.com, LLC",1020017247,1619633247,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns1.namefind.com"", ""ns2.namefind.com""}"
2b.org,"GoDaddy.com, LLC",910414800,1604638800,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns41.domaincontrol.com"", ""ns42.domaincontrol.com""}"
2c.org,"GoDaddy.com, LLC",1336421516,1651954316,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns1.uniregistry-dns.net"", ""ns1.uniregistry-dns.com"", ""ns2.uniregistry-dns.com"", ""ns2.uniregistry-dns.net""}"
2d.org,"GoDaddy.com, LLC",1020017245,1619633245,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns1.namefind.com"", ""ns2.namefind.com""}"
2e.org,1&1 IONOS SE,894600000,1588824000,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns00.ns0.com"", ""ns129.pair.com""}"
2f.org,"GoDaddy.com, LLC",1042875448,1610955448,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns08.domaincontrol.com"", ""ns07.domaincontrol.com""}"
2g.org,"Network Solutions, LLC",907905600,1665201600,ok https://icann.org/epp#ok,"{""dns.site5.com"", ""dns2.site5.com""}"
2h.org,"GoDaddy.com, LLC",1020017245,1619633245,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns1.namefind.com"", ""ns2.namefind.com""}"
2j.org,"Network Solutions, LLC",953467219,1616155219,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""yns2.yahoo.com"", ""yns1.yahoo.com""}"
2k.org,"GoDaddy.com, LLC",1027974709,1596054709,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns-1064.awsdns-05.org"", ""ns-1697.awsdns-20.co.uk"", ""ns-564.awsdns-06.net"", ""ns-148.awsdns-18.com""}"
2l.org,"Wild West Domains, LLC",913352400,1607576400,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns18.domaincontrol.com"", ""ns17.domaincontrol.com""}"
2m.org,"Domain.com, LLC",947599486,1673445886,ok https://icann.org/epp#ok,"{""dns3.earthlink.net"", ""dns1.earthlink.net"", ""dns2.earthlink.net""}"
2n.org,"NameCheap, Inc.",910414800,1636174800,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns2.sedoparking.com"", ""ns1.sedoparking.com""}"
2o.org,EPAG Domainservices GmbH,953467473,1616155473,ok https://icann.org/epp#ok,"{""ns1.biz"", ""ns4.biz"", ""ns2.biz"", ""ns3.biz""}"
2p.org,"GoDaddy.com, LLC",1020017249,1619633249,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns1.namefind.com"", ""ns2.namefind.com""}"
2q.org,"NameCheap, Inc.",1016997088,1616613088,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""dns1.registrar-servers.com"", ""dns2.registrar-servers.com""}"
2r.org,Epik Inc.,1020017246,1588097246,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns4.epik.com"", ""ns3.epik.com""}"
2s.org,Epik Inc.,1020017247,1588097247,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns4.epik.com"", ""ns3.epik.com""}"
2u.org,Gandi SAS,910414800,1604638800,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns-689.awsdns-22.net"", ""ns-90.awsdns-11.com"", ""ns-1332.awsdns-38.org"", ""ns-1962.awsdns-53.co.uk""}"
2v.org,"GoDaddy.com, LLC",1020017245,1619633245,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns1.namefind.com"", ""ns2.namefind.com""}"
2w.org,"GoDaddy.com, LLC",1336421516,1588882316,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""c.service.afiliasdns.net"", ""a.service.afiliasdns.info"", ""f.service.afiliasdns.net"", ""d.service.afiliasdns.com"", ""e.service.afiliasdns.info"", ""b.service.afiliasdns.org""}"
2x.org,Epik Inc.,1020017246,1588097246,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns2.park.it"", ""ns1.park.it""}"
2y.org,"GoDaddy.com, LLC",910414800,1636174800,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns2.sedoparking.com"", ""ns1.sedoparking.com""}"
2z.org,Epik Inc.,1020017246,1714327646,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns1.dsredirects.com"", ""ns2.dsredirects.com""}"
30.org,Tucows Inc.,896328000,1590552000,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns1.bodis.com"", ""ns2.bodis.com""}"
31.org,Gandi SAS,1336421517,1841343117,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""kia.ns.cloudflare.com"", ""zod.ns.cloudflare.com""}"
32.org,Tucows Inc.,906609600,1600833600,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns1.bodis.com"", ""ns2.bodis.com""}"
33.org,Tucows Inc.,906436800,1600660800,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns1.bodis.com"", ""ns2.bodis.com""}"
34.org,Tucows Inc.,906609600,1600833600,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns1.bodis.com"", ""ns2.bodis.com""}"
35.org,"GoDaddy.com, LLC",951133833,1613908233,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""dns2.7258.com"", ""dns1.7258.com""}"
36.org,Tucows Inc.,906609600,1600833600,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns1.bodis.com"", ""ns2.bodis.com""}"
37.org,"Network Solutions, LLC",887259600,1613019600,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns1164.dns.dyn.com"", ""ns4148.dns.dyn.com"", ""ns3139.dns.dyn.com"", ""ns2197.dns.dyn.com""}"
38.org,Tucows Inc.,906523200,1600747200,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns1.bodis.com"", ""ns2.bodis.com""}"
39.org,Tucows Inc.,906523200,1600747200,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns1.bodis.com"", ""ns2.bodis.com""}"
3a.org,"Network Solutions, LLC",913352400,1793568196,ok https://icann.org/epp#ok,"{""ns1.ns-serve.net"", ""ns2.ns-serve.net""}"
3b.org,FBS Inc.,913352400,1702184400,ok https://icann.org/epp#ok,"{""tr.dnsenable.com"", ""eu.dnsenable.com"", ""us.dnsenable.com""}"
3c.org,"GoDaddy.com, LLC",873345600,1599105600,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns43.domaincontrol.com"", ""ns44.domaincontrol.com""}"
3d.org,"GoDaddy.com, LLC",910155600,1635915600,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns2.sedoparking.com"", ""ns1.sedoparking.com""}"
3e.org,"New Dream Network, LLC dba DreamHost Web Hosting",830923200,1872388800,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns2.dreamhost.com"", ""ns3.dreamhost.com"", ""ns1.dreamhost.com""}"
3g.org,"Alibaba Cloud Computing (Beijing) Co., Ltd.",1336421517,1620418317,serverDeleteProhibited https://icann.org/epp#serverDeleteProhibited,"{""dns9.hichina.com"", ""dns10.hichina.com""}"
3h.org,Epik Inc.,874555200,1600315200,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns4.epik.com"", ""ns3.epik.com""}"
3i.org,"GoDaddy.com, LLC",1006110327,1605726327,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns02.cashparking.com"", ""ns01.cashparking.com""}"
3j.org,"Name.com, Inc.",953638901,1616326901,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns8515.hostgator.com"", ""ns8516.hostgator.com""}"
3k.org,"Network Solutions, LLC",873950400,1731299309,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns55.worldnic.com"", ""ns56.worldnic.com""}"
3l.org,"GoDaddy.com, LLC",913352400,1607576400,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns2.sedoparking.com"", ""ns1.sedoparking.com""}"
3m.org,"CSC Corporate Domains, Inc.",877406400,1603166400,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns.3m.com"", ""pigseye.mmm.com""}"
3n.org,"GoDaddy.com, LLC",1020017247,1619633247,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns1.namefind.com"", ""ns2.namefind.com""}"
3o.org,EPAG Domainservices GmbH,953467264,1616155264,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""dns1.epag.net"", ""dns2.epag.net""}"
3p.org,"GoDaddy.com, LLC",1336421515,1778184715,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns1.ioss.com"", ""ns2.ioss.com""}"
3q.org,"GoDaddy.com, LLC",1042875452,1610955452,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns50.domaincontrol.com"", ""ns49.domaincontrol.com""}"
3r.org,"GoDaddy.com, LLC",910414800,1636174800,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns2.sedoparking.com"", ""ns1.sedoparking.com""}"
3s.org,"GoDaddy.com, LLC",997007761,1628159757,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns02.cashparking.com"", ""ns01.cashparking.com""}"
3t.org,"NameCheap, Inc.",995331775,1594947775,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""dns1.registrar-servers.com"", ""dns2.registrar-servers.com""}"
3u.org,"eNom, Inc.",1020017246,1619633245,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns2.directnavi2.com"", ""ns1.directnavi1.com""}"
3v.org,"GoDaddy.com, LLC",910414800,1604638800,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""connie.ns.cloudflare.com"", ""lex.ns.cloudflare.com""}"
3w.org,Tucows Inc.,843105600,1600401600,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""dns5.dnsmatters.co.uk"", ""dns7.dnsmatters.co.uk"", ""dns4.dnsmatters.co.uk"", ""dns6.dnsmatters.co.uk"", ""dns2.dnsmatters.co.uk"", ""dns8.dnsmatters.co.uk"", ""dns3.dnsmatters.co.uk"", ""dns1.dnsmatters.co.uk""}"
3x.org,"GoDaddy.com, LLC",910414800,1604638800,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns45.domaincontrol.com"", ""ns46.domaincontrol.com""}"
3y.org,Epik Inc.,1020017249,1588097249,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns4.epik.com"", ""ns3.epik.com""}"
3z.org,"GoDaddy.com, LLC",953467463,1616155463,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns1.namefind.com"", ""ns2.namefind.com""}"
40.org,Tucows Inc.,896328000,1590552000,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns1.bodis.com"", ""ns2.bodis.com""}"
41.org,"GoDaddy.com, LLC",910587600,1604811600,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns50.domaincontrol.com"", ""ns49.domaincontrol.com""}"
42.org,Gandi SAS,847515600,1667883600,ok https://icann.org/epp#ok,"{""ns2.42.org"", ""ns2.portal-to-web.de"", ""ns3.portal-to-web.de"", ""ns.42.org""}"
43.org,Tucows Inc.,894772800,1620532800,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns1.bodis.com"", ""ns2.bodis.com""}"
44.org,"eNom, Inc.",894168000,1683000000,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""dns3.name-services.com"", ""dns1.name-services.com"", ""dns2.name-services.com"", ""dns4.name-services.com"", ""dns5.name-services.com""}"
45.org,Tucows Inc.,907214400,1601438400,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns1.bodis.com"", ""ns2.bodis.com""}"
46.org,Epik Inc.,1020017250,1588097250,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns4.epik.com"", ""ns3.epik.com""}"
47.org,Epik Inc.,906955200,1601179200,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns4.epik.com"", ""ns3.epik.com""}"
48.org,"Network Solutions, LLC",884926800,1894683600,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns2.48.org"", ""ns.48.org""}"
49.org,"GoDaddy.com, LLC",1020017250,1619633249,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns50.domaincontrol.com"", ""ns49.domaincontrol.com""}"
4a.org,PDR Ltd. d/b/a PublicDomainRegistry.com,1020017246,1651169246,clientTransferProhibited https://icann.org/epp#clientTransferProhibited,"{""ns2.flippa.com"", ""ns1.flippa.com""}"
4b.org,"GoDaddy.com, LLC",974728971,1637416971,clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,"{""ns02.cashparking.com"", ""ns01.cashparking.com""}"
